date,title,user,views,recommends,unrecommends
2023-09-08 17:43,현기 불매운동,"
				jaew****
			",857,4,2
2023-09-08 17:36,노조,"
				cbc1****
			",842,8,3
2023-09-08 16:51,그래 노조 성과급줘라,"
				park****
			",1026,23,1
2023-09-08 16:49,이래서 민노총 옹호 하는 놈들부터 처단,"
				ga******
			",842,5,0
2023-09-08 16:33,노조 다 짜르면,"
				jdfo****
			",936,13,0
2023-09-08 16:31,민노총의 최후를 향해,"
				ga******
			",836,2,0
2023-09-08 16:07,연기금 꾸준하네요. ,"
				saga****
			",994,7,2
2023-09-08 15:58,현대차 15만원 욕심인가요?,"
				joon****
			",1013,4,3
2023-09-08 15:44,차나 똑바로 만들어라 !!,"
				ch******
			",902,3,1
2023-09-08 15:40,거래량 19만주 ㅋㅋㅋㅋㅋㅋ,"
				tjdr****
			",944,8,1
2023-09-08 15:38,9월말 60만원 나만 보이냐?,"
				sayd****
			",902,4,5
2023-09-08 15:24,노조는 사측과 합의해주세요,"
				dud0****
			",908,12,2
2023-09-08 15:21,우리나라노동계,"
				bhyj****
			",846,1,4
2023-09-08 15:20,대한민국 노사의 현실,"
				pico****
			",946,5,1
2023-09-08 15:17,하루종일 꼼짝도 안하네,"
				myon****
			",816,0,0
2023-09-08 15:13,현대차 노조란,"
				ccsr****
			",904,5,1
2023-09-08 15:12,도요타랑 비교는 조금,"
				gadg****
			",867,0,2
2023-09-08 14:57,＊돌고래 몸에서나온 독성물질.일본오염수가 가져올 끔찍한 미래＊,"
				ddko****
			",868,3,5
2023-09-08 14:54,귀족노조와 의선군의 콜라보,"
				bunn****
			",870,5,0
2023-09-08 14:47,밧데리도 중국산 안타고 말어,"
				heek****
			",877,2,1
2023-09-08 14:45,현차노조야.. 화물연대 꼴나라..,"
				sema****
			",895,8,1
2023-09-08 14:18,외국인이 반년동안 1.2조 쓸어담았다.,"
				dhsd****
			",981,5,1
2023-09-08 14:13,벽에 똥칠할때 까지 .. 현차 다니고픈 노조때문에,"
				sema****
			",859,4,1
2023-09-08 14:05,여기 회장님 성이 노씨죠?,"
				park****
			",849,1,2
2023-09-08 13:57,[삭제된 게시물의 답글]모든 노조의 말도 아니고 한명인데 일반화 금지,"
				seun****
			",883,2,10
2023-09-08 13:48,형들 ,"
				red8****
			",830,0,0
2023-09-08 13:47,하이닉스 봐라...지금이라도 현대차 탈출해,"
				seun****
			",882,1,0
2023-09-08 13:45,현대차 배당 진심 너무 안하네,"
				thde****
			",984,2,1
2023-09-08 13:42,노동자들은 이번에 제대로 된 최대실적에 따른 보상을 받아 내야한다,"
				pcnp****
			",858,1,2
2023-09-08 14:13,[삭제된 게시물의 답글]■■경악~~민주당 빨갱이들의 대선조작 ..,"
				ih******
			",795,1,0
2023-09-08 13:37,중국 빠데리 좋냐?,"
				sun9****
			",841,1,0
2023-09-08 13:30,귀족노조가 FTA 뭉개뿌네,"
				bunn****
			",839,0,0
2023-09-08 12:52,한전  보다   못한 주식,"
				okke****
			",862,0,0
2023-09-08 12:49,9월 20일쯤,"
				five****
			",894,1,2
2023-09-08 12:49,더 떨어져야 되,"
				love****
			",844,0,1
2023-09-08 12:41,이야~ 넌 진짜 최고다!,"
				dlqh****
			",864,0,0
2023-09-08 12:12,지금은 내수기업이 아닌 외화 버는 기업을 주시해야함,"
				whrk****
			",981,0,0
2023-09-08 12:11,파업안한다고  그냥 사면되 ,"
				jihy****
			",935,0,1
2023-09-08 11:59,민노총,"
				moon****
			",922,6,6
2023-09-08 11:54,오늘도 빠지는 중국산 화이팅,"
				ksy1****
			",872,2,0
2023-09-08 11:27,현대차,"
				chon****
			",918,6,4
2023-09-08 11:21,내부 파업찬성률이 90퍼가 넘으면,"
				rex1****
			",984,3,9
2023-09-08 11:15,아몰라.. 돈만 많이줘!!!..하는 노조 때문에,"
				sema****
			",972,9,2
2023-09-08 11:13,아무리 주식은 꿈을 먹고 자라지만 최소한 기업가치는 찾아가야지 이건 너무하네,"
				wjdg****
			",917,1,0
2023-09-08 11:09,스캐줄은 나왓내,"
				bulg****
			",960,2,1
2023-09-08 11:02,이제 올라가야할때지.;.,"
				wlgh****
			",906,0,0
2023-09-08 10:59,도요다 랜드크루저 맞짱 누가뜰래,"
				dks1****
			",896,0,0
2023-09-08 10:45,애플 스마트폰처럼 추구하는 현대자동차,"
				chan****
			",944,3,1
2023-09-08 10:35,현차 생산직이 되면 양심이라는게 사라지나 원래?,"
				pk94****
			",1080,18,2
2023-09-08 10:33,"로봇주는 끝도 없이 가네, 무서울 정도.","
				expl****
			",934,1,0
2023-09-08 10:32,현대오토에버 주가 또 올라가네요 참나,"
				deco****
			",936,4,0
2023-09-08 10:29,귀족노조 1억 2억씩주고 65세까지 줄려면,"
				momo****
			",962,6,1
2023-09-08 10:36,[삭제된 게시물의 답글]차트가 다음주,"
				wodn****
			",889,0,0
2023-09-08 10:26,아는사람은 지금산다,"
				jihy****
			",934,0,2
2023-09-08 10:22,형님들 평단어찌되시나요?,"
				sky5****
			",1007,1,1
2023-09-08 10:20,대한민국 최고의 주식 현대차,"
				pt******
			",928,0,0
2023-09-08 10:09,뮌헨 모터쇼,"
				cysp****
			",930,1,0
2023-09-08 10:07,어제 동시호가에서 퍼 올린 UBS새끼는,"
				panj****
			",961,4,0
2023-09-08 10:06,대단한 현다이,"
				daim****
			",934,6,0
2023-09-08 10:03,탐욕의 끝판왕 노조 때문에..,"
				sema****
			",947,5,0
2023-09-08 10:00,박순혁이 때문인지 에코프로 안빠지네,"
				jihy****
			",939,1,0
2023-09-08 9:53,2일 연상후 그자리 아래 조정중 ㅋ,"
				momo****
			",914,0,0
2023-09-08 9:53,노조랑 대머리랑 배터질때까지,"
				my******
			",940,6,0
2023-09-08 9:52,정의선~,"
				os******
			",931,2,0
2023-09-08 9:41,희대의 쓰ㅡ레기 잡주,"
				ghj7****
			",942,4,0
2023-09-08 9:17,노조들 고맙습니다,"
				seun****
			",1182,1,7
2023-09-08 9:09,/ 일본산 수산물 ‘국내산’ 속인 업체들 무더기적발/횟집 등 무더기 적발,"
				kin3****
			",986,3,0
2023-09-08 9:08,오토에버 신경쓰느라,"
				my******
			",994,7,0
2023-09-08 9:05,햐~,"
				os******
			",954,1,0
2023-09-08 8:56,또  파업이냐~~,"
				hm******
			",983,4,0
2023-09-08 8:56,그냥 노조때문이지.. ,"
				sema****
			",962,2,2
2023-09-08 8:51,디에이테크놀로지가 현대차와 무엇을 하는지,"
				babo****
			",952,0,0
2023-09-08 7:24,[필독!!] 오늘 주요 헤드라인 뉴스!!,"
				matt****
			",1079,0,0
2023-09-08 7:18,윤석열장군 육성 녹음,"
				k3or****
			",1035,1,1
2023-09-08 6:49,오늘은 디에이테크놀로지 풀매수,"
				babo****
			",1031,0,1
2023-09-08 6:46,필리핀 FTA 바나나,"
				bunn****
			",1071,2,0
2023-09-08 6:42,팩트,"
				juon****
			",1104,3,0
2023-09-08 4:50,삼성동부지,"
				hyst****
			",1185,6,0
2023-09-08 3:17,파업,"
				gall****
			",1343,12,10
2023-09-08 4:54,파업,"
				kjsk****
			",1104,2,2
2023-09-08 3:08,"한국 K-팝..핵심기술을 중국에 넘겨주는 ""가수 이수만 "" ","
				rngk****
			",1239,2,0
2023-09-08 2:47,ㅋㅋ 그렇게 말 같지도 않은,"
				qudw****
			",1191,1,0
2023-09-08 1:30,요번에는 회사가 반 쯤 망하드라도,"
				dado****
			",1318,12,2
2023-09-08 1:25,산업계의 싸이코패스 노조,"
				dado****
			",1297,8,0
2023-09-08 0:34,심각하다...노조들 이번엔 각오가 다르다,"
				seun****
			",1482,4,5
2023-09-08 0:30,센스 넘치는 보수 유튜브,"
				jjhh****
			",1271,3,6
2023-09-08 0:27,현대오토 에버..,"
				soll****
			",1357,7,0
2023-09-08 0:13,현대차가 십년째 가치가 변하지 않는 이유,"
				seun****
			",1377,3,1
2023-09-07 23:58,민주당의 언론 장악 mbc.kbs 시나리오,"
				jjhh****
			",1250,3,10
2023-09-07 23:41,"뉴데일리,, 데일리안/극우 반공주의 친일 뉴라이트극우이다","
				kin3****
			",665,3,3
2023-09-07 23:40,파업 확정입니다,"
				dbst****
			",886,3,1
2023-09-07 23:34,이죄명은 범죄 백화점,"
				jjhh****
			",670,11,7
2023-09-07 23:30,진짜로 단식하면 3일째는  말도 하기 싫어진다,"
				jjhh****
			",671,5,6
2023-09-07 22:58,노조는 주가?회사? 그런거 신경쓰지 않는다,"
				sema****
			",697,10,1
2023-09-07 22:52,노조  리스크 끝난거다,"
				jihy****
			",830,7,1
2023-09-07 22:48,원래 미장 기술주가 빠지면,"
				dbst****
			",735,0,2
2023-09-07 22:17,ㅎ대차 교섭,"
				wjdq****
			",752,2,1
2023-09-07 22:16,케이에셋 리**탁 가입유도 사기입니다,"
				uk_l****
			",678,1,0
2023-09-07 22:02,개딸들 경제 공부  참교육 영상,"
				jjhh****
			",711,2,5
2023-09-07 21:40,외인매수세ㅡ,"
				saga****
			",832,2,0
2023-09-07 21:38,정부 한은 100조 모두 상환,"
				jjhh****
			",759,1,6
2023-09-07 21:33,화장빨 초췌한 얼굴,"
				jjhh****
			",760,3,4
2023-09-07 21:17,국짐  막다른 골목 몰렸다,"
				ih******
			",734,3,2
2023-09-07 21:17,단식쑈가 절정  단식하는 중  소화가 안되는,"
				jjhh****
			",738,4,7
2023-09-07 21:17,아하   주식히기  싫어,"
				okke****
			",728,2,0
2023-09-07 21:00,윤석열 정부 경제 폭망이라는 거짓 선전 선동,"
				jjhh****
			",808,4,12
2023-09-07 21:15,윤석열 정부 경제 폭망이라는 거짓 선전 선동,"
				vict****
			",695,2,0
2023-09-07 20:54,현대차노조전임자전횡,"
				leee****
			",782,2,3
2023-09-07 20:47,"한국은행 113조 빌림, 재정증권 40조  발행.","
				expl****
			",755,5,0
2023-09-07 20:44,뉴스타파 녹취록 전문보니,"
				ih******
			",758,4,3
2023-09-07 20:42,민주당의 거짓 선전 선동을 박살 내는한총리,"
				jjhh****
			",735,3,6
2023-09-07 20:37,전기차 시대는.,"
				puon****
			",742,0,3
2023-09-07 20:36,대선 조작당 민주당,"
				jjhh****
			",736,4,6
2023-09-07 20:35,영업사원 1호 똑바로 않하냐,"
				wind****
			",736,5,0
2023-09-07 20:32,단식하는데 물 소금 말고 다른것   ,"
				jjhh****
			",734,3,6
2023-09-07 20:26,이죄명의 가짜 단식,"
				jjhh****
			",743,4,7
2023-09-07 20:23,현대제철파업 ㅋㅋㅋㅋ둘다 내일 갭하락,"
				dbsg****
			",785,0,0
2023-09-07 20:04,이죄명의단식은,"
				jjhh****
			",773,7,9
2023-09-07 19:23,ㆍ,"
				snke****
			",789,0,2
2023-09-07 19:14,망해도 싸다 이늠들 때문에,"
				red8****
			",856,2,3
2023-09-07 18:57,수소 전용 엔진 개발 빅뉴스 입니다.,"
				yuwe****
			",979,4,2
2023-09-07 18:53,파업 확정,"
				dbst****
			",1184,3,9
2023-09-07 18:45,현대차가 중국산 밧데리를 쓰고 싶어서 쓰겟냐,"
				joon****
			",833,2,5
2023-09-07 17:58,기관/외인 세력넘들아! 보거라!!!,"
				panj****
			",917,6,0
2023-09-07 17:54,싼타페 디자인,"
				dks1****
			",870,1,1
2023-09-07 17:43,개가튼,"
				hora****
			",910,1,0
2023-09-07 15:47,아세안 의전 차량 현대차,"
				yysu****
			",1075,14,0
2023-09-07 15:45,작전주가,"
				moby****
			",996,1,0
2023-09-07 15:38,현대차,"
				lsy1****
			",977,1,1
2023-09-07 15:35,9월말 60만원 나만 보이냐?,"
				sayd****
			",988,2,5
2023-09-07 15:30,머여;;,"
				kimy****
			",941,0,0
2023-09-07 15:13,강성 귀족노조가 없어지지 않는 한,"
				apar****
			",970,3,6
2023-09-07 14:50,파업 가능성이 애매해서 주가가 버티는거다,"
				seun****
			",1131,6,4
2023-09-07 14:17,현대차 평생 처다도 안볼거야,"
				sunn****
			",1091,11,7
2023-09-07 14:16,한달사이 노조때메 빠진것만 10프로 이상,"
				sema****
			",1074,2,12
2023-09-07 14:03,뭐??그랜저를 5천주고 샀다고??,"
				tegi****
			",1079,7,1
2023-09-07 15:42,[삭제된 게시물의 답글]■■민주당 빨갱이들에 의해서대한민국은 서서히 공산화 진행중,"
				ih******
			",818,0,0
2023-09-07 13:50,전기차는 밧데리가 생명이지,"
				heek****
			",990,2,1
2023-09-07 13:42,[삭제된 게시물의 답글]노조이슈로 한달사이에 빠진것만 10프로 이상임,"
				sema****
			",961,4,5
2023-09-07 13:31,재고 많은데 노조 파업해주면 땡큐아녀?,"
				yo******
			",964,2,0
2023-09-07 13:29,현대차 재고만 17조라던데,"
				pico****
			",1096,7,0
2023-09-07 13:28,노조이슈는 추석전에 타결될겁니다,"
				gost****
			",973,4,0
2023-09-07 13:10,오토에버,"
				os******
			",963,0,3
2023-09-07 13:09,벽에 똥칠할때까지 현차 다니고픈 노조!!,"
				sema****
			",971,10,1
2023-09-07 13:08,오토에버가 현대차 주가를 아득히 뛰어넘었다,"
				seun****
			",938,0,1
2023-09-07 12:58,만약 노조가 파업한다면 피크아웃 현실화된다,"
				seun****
			",955,0,2
2023-09-07 12:53,하...노조 이번 투쟁 의지가 강력하다...,"
				seun****
			",985,3,3
2023-09-07 12:50,예전에,"
				puon****
			",951,2,0
2023-09-07 12:45,쌍용차 주가 최근 상승률이 현대차 넘어섰다,"
				seun****
			",936,0,1
2023-09-07 12:39,나라도 개판 시장도 개판,"
				kjsa****
			",961,5,1
2023-09-07 12:16,대머리,"
				os******
			",995,4,0
2023-09-07 12:03,쓰레기 민노총만 아니면 올인할텐데,"
				gi******
			",979,4,1
2023-09-07 11:54,얼마를,"
				ipqc****
			",1017,2,1
2023-09-07 11:49,이러다 ㅅㅂ ㅋㅋㅋ 경영진만큼 달라할수도있다,"
				rlaq****
			",973,1,1
2023-09-07 11:48,밑에 ,"
				lsh3****
			",1006,8,2
2023-09-07 11:42,현대차 주식 언릉 팔고가  노조 없는 토요타 혼다 주식 사세요,"
				ceme****
			",980,1,0
2023-09-07 11:27,제발 현정부에서 현대노조 폭주 막아주세요,"
				rich****
			",1027,8,1
2023-09-07 11:26,디에이테크놀로지 현대차 호재!,"
				babo****
			",955,0,0
2023-09-07 11:25,트럼프 : 전기차 보조금 없앤다!,"
				east****
			",1016,2,0
2023-09-07 11:20,여기말고음,"
				whdg****
			",977,1,0
2023-09-07 11:09,제이피모건,"
				cona****
			",978,0,1
2023-09-07 11:01,영풍제지 지분45 ,"
				boun****
			",998,1,1
2023-09-07 10:27,현대차 주가 훼손의 주범,"
				pico****
			",1242,18,3
2023-09-07 10:20,ㄷㅏ가져가라,"
				zkaa****
			",1036,5,0
2023-09-07 10:11,원숭이한테,"
				skwo****
			",1090,11,3
2023-09-07 9:59,개사기국장,"
				moon****
			",1070,8,0
2023-09-07 9:43,일관성 있네,"
				my******
			",1074,1,0
2023-09-07 9:43,개꿀빨던 내수 시대는 끝났다,"
				dks1****
			",1105,2,0
2023-09-07 9:38,대머리랑 노조랑  같이,"
				my******
			",1035,3,0
2023-09-07 9:20,영업사원으로 정년퇴직하면 공장에서,"
				song****
			",1230,9,3
2023-09-07 9:19,유일한 호재,"
				gost****
			",1111,1,0
2023-09-07 9:12,한번은,"
				five****
			",1067,2,0
2023-09-07 9:03,엉엉  내돈,"
				wine****
			",1045,0,0
2023-09-07 8:47,노조는 벽에 똥칠할때까지 .. 다니고 싶다!!,"
				sema****
			",1073,7,2
2023-09-07 8:32,노조,"
				sang****
			",1077,6,3
2023-09-07 7:30,한국의 미래세대 일자리,"
				bban****
			",1191,11,3
2023-09-07 5:19,단식 13일차에  검찰 출석 하겠다는 이죄명,"
				jjhh****
			",1287,11,10
2023-09-07 4:49,민주당은 조직적 대선  조작당,"
				jjhh****
			",1268,13,8
2023-09-07 8:01,민주당은 조직적 대선  조작당,"
				ih******
			",1022,2,4
2023-09-07 2:05,노조 때문입니다,"
				sema****
			",1503,27,2
2023-09-07 1:38,현대차처럼 급여높은 회사가 정년을 늘려야 하나,"
				azov****
			",1422,14,2
2023-09-07 0:19,주주로서 부탁드립니다...살려주세요 ,"
				seun****
			",1568,5,22
2023-09-06 23:38,에라이 현기차,"
				hhoo****
			",1381,4,5
2023-09-06 23:32,상여금 900프로 안주면 모든 특근거부래,"
				rlaq****
			",822,9,2
2023-09-06 23:22,실적만 1위지 인성은 쓰레기현대차,"
				cnsr****
			",755,6,3
2023-09-06 23:19,강달러 기조에 견조한 판매량,"
				dbst****
			",729,1,0
2023-09-06 23:11,목금에 안오르면,"
				dbst****
			",750,1,1
2023-09-06 23:04,이번주 사실상 마지막 기회라고,"
				dbst****
			",765,2,0
2023-09-06 23:02,도요타,"
				dbst****
			",759,0,0
2023-09-06 22:56,정년    꿈  깨라    흑자  이유,"
				okke****
			",728,4,1
2023-09-06 21:53,2찍 빨갱이들 도배하네,"
				muse****
			",767,2,11
2023-09-06 21:43,죄명이가 하는 짓을 보니,"
				jjhh****
			",750,5,7
2023-09-06 21:35,현대차 언제까지 파업,"
				l0******
			",777,1,0
2023-09-06 21:29,개딸들아 축하한다,"
				jjhh****
			",794,5,8
2023-09-06 21:19,이죄명 단식의 목적,"
				jjhh****
			",771,7,3
2023-09-06 21:15,전라도nom들아~,"
				gp08****
			",817,11,2
2023-09-06 21:19,할 말 없음 갈라치기. 논리 딸리면 욕질.,"
				expl****
			",733,4,5
2023-09-06 21:25,할 말 없음 갈라치기. 논리 딸리면 욕질.,"
				jjhh****
			",729,4,6
2023-09-06 20:48,전략적 모호성은 미국도 한다. 시대 변화를 느껴야.,"
				expl****
			",766,1,1
2023-09-06 20:01,박민식 보훈부 장관의 사자후,"
				jjhh****
			",795,1,4
2023-09-06 20:00,시진핑 아가리에 주는 국민 혈세,"
				dhs0****
			",820,2,5
2023-09-06 19:57,이죄명  폐북 언론 보다 빨랐다,"
				jjhh****
			",788,3,2
2023-09-06 19:45,사골국 끓인물 먹고 단식하기 참 쉽죠잉,"
				jjhh****
			",818,3,3
2023-09-06 19:39,"국힘에도 윤석열 독재에, 국가를 걱점하는 의원이 있네.","
				expl****
			",788,2,3
2023-09-06 19:17,영양제 먹는 이죄명,"
				jjhh****
			",835,5,7
2023-09-06 18:25,외국인은 실적대비 저평가라고,"
				cbw0****
			",885,4,0
2023-09-06 18:08,민노총,"
				moon****
			",870,4,1
2023-09-06 17:52,[삭제된 게시물의 답글]요즘 누가 갤럭시쓰냐?(틀딱빼고),"
				ysea****
			",797,1,0
2023-09-06 17:09,윤똘 국짐은   타락한 양파,"
				ih******
			",864,4,1
2023-09-06 16:59,짱개 배터리 쓰느라 고생한다.,"
				yesn****
			",873,1,4
2023-09-06 16:20,배불렀네 흉기차,"
				moon****
			",896,2,3
2023-09-06 16:16,중국산 저가 배터릴달면,"
				mono****
			",844,1,1
2023-09-06 16:15,도요타 혼다 스즈키 연일 신고가인데,"
				aero****
			",839,0,0
2023-09-06 16:10,거래량 25만주 봐라 ,"
				tjdr****
			",916,5,0
2023-09-06 16:08,현대차는 무상감자가 답이다ㅋㅋ,"
				kang****
			",875,2,2
2023-09-06 15:55,옆동네 ,"
				lsh3****
			",852,0,0
2023-09-06 15:53,오메 오메 폭등이네~,"
				pros****
			",866,1,0
2023-09-06 15:44,제발 잠정합의 되길,"
				jihy****
			",964,3,2
2023-09-06 15:32,9월말 60만원 나만 보이냐?,"
				sayd****
			",1024,3,3
2023-09-06 15:06,오늘 뭔일 있음?,"
				yo******
			",1040,3,0
2023-09-06 14:44,도요다는 사상 최고가 계속 뚫는데…,"
				pock****
			",1057,10,0
2023-09-06 14:28,lfp 든 ncm 이든 원가 절감,"
				dks1****
			",918,2,0
2023-09-06 14:13,전기차는 가격이다 ,"
				jihy****
			",960,6,2
2023-09-06 14:31,전기차는 가격이다 ,"
				juyo****
			",847,3,0
2023-09-06 14:12, 노조들 억대연봉 받을 기본뇌수준,"
				cheo****
			",921,1,0
2023-09-06 14:06,파업하면,"
				jid9****
			",926,3,0
2023-09-06 13:59,창업주 정회장님,"
				isoo****
			",946,11,0
2023-09-06 13:58,100원 올리기가 힘드네 ㅋㅋ,"
				inpy****
			",868,0,0
2023-09-06 13:33,알짜배기 내수 나가린대,"
				dks1****
			",917,1,0
2023-09-06 13:07,ㅅㅂ 오토에버만 현대냥,"
				my******
			",929,0,0
2023-09-06 12:53,내,"
				kimy****
			",924,0,0
2023-09-06 12:47,요즘 국내주 진짜 엉망이네,"
				sora****
			",953,4,0
2023-09-06 12:46,현차짜증남,"
				jkss****
			",1045,8,0
2023-09-06 12:37,현다이,"
				daim****
			",905,0,0
2023-09-06 12:29,중국산의 한계,"
				ksy1****
			",916,1,1
2023-09-06 12:26,민주당은 대선 언론 공작  전문당이네,"
				jjhh****
			",923,3,7
2023-09-06 12:38,[삭제된 게시물의 답글]윤통령은 태양이요 김여사는 차기 대통령입니다.,"
				ih******
			",877,0,0
2023-09-06 12:18,직원들도 적으로 만드는 회사인데,"
				cys9****
			",935,3,1
2023-09-06 12:18,전기차는 오토 에버로 오세요,"
				wine****
			",910,1,0
2023-09-06 12:15,한해 장사 포기하고 노조 쓸어버려라,"
				98******
			",926,4,3
2023-09-06 12:08,오토에버 현대차주가 추월,"
				seun****
			",990,3,0
2023-09-06 11:51,제발 상폐부탁,"
				hawk****
			",946,2,1
2023-09-06 11:49,무슨일이디아,"
				kimy****
			",920,0,0
2023-09-06 11:28,윤썩열 쥐약먹은  국짐을 한입에 먹다,"
				ih******
			",956,2,1
2023-09-06 11:25,증권방송에서 현대차에 관해..,"
				ah******
			",1022,0,2
2023-09-06 11:20, 이 개 0 0 0 0 0 ㄷㅈㄹ,"
				sky5****
			",928,0,0
2023-09-06 11:23,[삭제된 게시물의 답글]■■찢재명이 단식쑈하는 이유,"
				ih******
			",917,4,0
2023-09-06 11:14,금양 나팔수 박군 대처부터. Ir팀?  심각하두만,"
				ljd6****
			",932,1,0
2023-09-06 11:10,기술의 흉기 !,"
				ch******
			",933,1,1
2023-09-06 10:51,오늘종가,"
				kimy****
			",980,0,0
2023-09-06 10:48,와 진짜,"
				my******
			",992,1,0
2023-09-06 10:46,오늘2시 마지막 교섭한데여ㅋ,"
				jihy****
			",1121,1,7
2023-09-06 10:39,무인공장,"
				jo******
			",1006,1,0
2023-09-06 10:34,이와중에,"
				puon****
			",967,0,0
2023-09-06 10:16,중국산 저질lfp밧대리로 차가 팔릴까??,"
				rnwj****
			",1009,2,1
2023-09-06 10:07,유튜브 동영상 틀어놓고,"
				skwo****
			",1027,7,1
2023-09-06 10:07,주주들이 아무리 욕을해도,"
				juyo****
			",1032,10,1
2023-09-06 10:06,미국에 못파는 중국배터리 장착은 내수용이라는 뜻.,"
				sin9****
			",997,3,0
2023-09-06 9:52,먼일잇어요?,"
				kimy****
			",986,0,0
2023-09-06 9:51,노조가 만드는건 대부분,"
				dks1****
			",1021,0,1
2023-09-06 9:43,그만올라 무서워,"
				gost****
			",971,0,0
2023-09-06 9:42,품질낮은,"
				seop****
			",998,1,1
2023-09-06 9:39,제네시스 몇대 팔리지도 ,"
				dks1****
			",996,2,0
2023-09-06 9:38,무섭 정도로 오르네요,"
				yo******
			",1050,0,0
2023-09-06 9:35,미쳤다 천장 뚫을기세네,"
				gost****
			",1013,1,0
2023-09-06 9:29,왜 노조는 파업을 하나요?,"
				ejbb****
			",1075,10,2
2023-09-06 9:27,왜오르는거에요,"
				kimy****
			",1077,0,0
2023-09-06 9:25,300원 올랐는데 진짜 개 급등한거같지?,"
				yo******
			",974,0,0
2023-09-06 9:21,폭등하네 ;;;;,"
				gost****
			",1064,2,0
2023-09-06 9:15,징허다.징해,"
				lswo****
			",1003,5,1
2023-09-06 9:10,내가 올라가는 주문을걸어볼게여,"
				tjdr****
			",999,4,1
2023-09-06 9:10,파업이후를 보라 !!,"
				pcnp****
			",1019,6,3
2023-09-06 9:10,오늘이 마지막 매수 일수도있어요,"
				jihy****
			",1054,3,3
2023-09-06 9:08,LG 가 차량 업계 전기차로 진입하면 현대차는 땡큐지.,"
				ikji****
			",1013,1,0
2023-09-06 9:07,이참에 해고시키고 젊은 사람으로,"
				hyst****
			",1001,4,4
2023-09-06 9:06,LG는 테슬라가 아님,"
				ikji****
			",985,1,0
2023-09-06 9:04,급등 조만간 ,"
				jjjk****
			",990,1,0
2023-09-06 9:02,현대차 연구랑 생산이랑 분리해라,"
				with****
			",990,1,1
2023-09-06 8:54,노조땜에,"
				hun2****
			",1006,2,3
2023-09-06 8:54,노조가 발목,"
				gmle****
			",1001,3,2
2023-09-06 8:10,오늘도 이차전지외에는 죽음,"
				12******
			",1127,3,4
2023-09-06 7:51,해외에선...LG가 이미 전기차시장진입을,"
				ssie****
			",1102,0,3
2023-09-06 7:48,실적 좋으면 뭐해,"
				ilra****
			",1092,6,0
2023-09-06 7:14,양키들 현기년 때문에 차 도둑 폭증 사실이면 손배 소송예정! ,"
				ds******
			",1082,0,3
2023-09-06 6:18,인건비 비싼 현대차는,"
				skw6****
			",1095,1,1
2023-09-06 6:08,강성노조는 무슨 감성노조다,"
				yo******
			",1101,2,7
2023-09-06 6:03,성골 빨갱이 남로당 군사총책 박정희 실체 ~,"
				k3or****
			",1074,1,1
2023-09-06 5:42,현대차 적정가,"
				hanj****
			",1126,2,3
2023-09-06 5:41,뉴스타파 조작언론 선거조작 인터뷰 ,"
				jjhh****
			",1121,2,7
2023-09-06 5:27,186100원 2876주 ,"
				lbj5****
			",1172,2,3
2023-09-06 3:04,노조가 현대차고 현대차가 곧 노조다,"
				seun****
			",1277,4,9
2023-09-06 2:33,개딸들아 민주주의 뿌리 선거를 조작하는,"
				jjhh****
			",1283,10,9
2023-09-06 2:13,성남 시장 선거때도 선거 조작이 있었다,"
				jjhh****
			",1296,5,10
2023-09-06 1:30,2우B아재) 이정도면. 걍 파업하라그러고,"
				godi****
			",1349,9,3
2023-09-06 0:38,낼 잠정합의되니까  풀매수,"
				jihy****
			",1429,5,5
2023-09-05 23:27,육군사관학교 이대로 둬서는 안되겠땅 ㅇ.ㅇ,"
				k3or****
			",696,8,3
2023-09-05 22:41,kb예금ㆍ적금해지합시다,"
				kyon****
			",697,4,2
2023-09-05 22:34,현대차 성과급 제시안 나왔다!!!!,"
				kka0****
			",949,7,7
2023-09-05 22:20,중국에 2천에 판다매....,"
				gola****
			",713,4,1
2023-09-05 22:06,파업하것다ㅋㅋㅋㅋ,"
				heyu****
			",856,7,5
2023-09-05 22:00,c펄 매도하면 다신 안처다봄,"
				tjdb****
			",697,3,0
2023-09-05 21:57,국짐은  쥐약은 놈들이라고 한,"
				ih******
			",678,3,4
2023-09-05 21:57,공매도 왜 안쳐요 이 주식?,"
				dbst****
			",678,0,1
2023-09-05 21:51,좀 불쌍한게 보통,"
				dbst****
			",668,1,0
2023-09-05 21:44,인니 점유율 1위,"
				dbst****
			",680,0,0
2023-09-05 21:39,파업을 안해서 주가가 이모양인가,"
				yo******
			",701,3,2
2023-09-05 21:32,환율로 돈 벌어놓고,"
				dbst****
			",685,1,1
2023-09-05 21:30,OOO들아,"
				belc****
			",667,0,0
2023-09-05 21:01,국내 소비자가 호구냐,"
				jeho****
			",720,4,0
2023-09-05 20:57,다음주,"
				lsh3****
			",850,2,1
2023-09-05 20:57,100주살려는데 몇때진입해요??,"
				adad****
			",793,0,0
2023-09-05 20:54,중국배터리 사용 철회,"
				jeho****
			",742,4,1
2023-09-05 20:47,노조,"
				chon****
			",710,3,0
2023-09-05 19:32,배은망덕. 윤석열이나 그 지지자나.,"
				expl****
			",830,11,10
2023-09-05 18:36,검찰이 깡패나 살인자들을 소환하면,"
				jjhh****
			",796,1,6
2023-09-05 18:15,죄명이 처럼 단식하면 나는 365일도 가능하다,"
				jjhh****
			",826,12,12
